"MEMBER_ID","SUBSCRIBER_ID","MBI_NUMBER","MEDICAID_ID","MEMBER_RELATIONSHIP","PLAN_ID","PLAN_NAME","PLAN_TYPE","PRODUCT_LINE","GROUP_NUMBER","EMPLOYER_NAME","DATE_OF_BIRTH","GENDER","ZIP_CODE","COUNTY_CODE","STATE_CODE","COVERAGE_START_DATE","COVERAGE_END_DATE","ENROLLMENT_STATUS","COBRA_FLAG","DUAL_ELIGIBLE","LIS_LEVEL","RISK_SCORE","PRIOR_YEAR_RISK_SCORE","RISK_CATEGORY","RISK_PERCENTILE","PROSPECTIVE_RISK_SCORE","CARE_MANAGEMENT_FLAG","CHRONIC_CONDITION_COUNT","PRIMARY_CARE_NPI","_SOURCE_SYSTEM","_VALID_FROM","_VALID_TO","_IS_CURRENT","_LOADED_AT","_RECORD_HASH"
"6f9ed9ac-e3b2-5463-84ae-04c166b9e77d","SH100254","J303-C0-2791","","SPOUSE","MED-2024-06","Sutter Health Medicare Advantage Gold","MEDICARE_ADVANTAGE","MEDICARE","GRP10267","Safeway Health Plan","1955-10-07","F","94123","06075","CA","2025-08-28","","ACTIVE","FALSE","FALSE","","1.6267","1.7597","MODERATE","16","1.4663","FALSE","2","1542415269","ELIGIBILITY_834","2026-09-08 00:00:00","","TRUE","2026-09-15 10:31:41","207b87c2a2e8df842e474871f6d79761f3e5d5c8179bb5c85cedf49f6e3c927c"
"e36b3549-499c-5b6a-9a12-854eefe88e75","SH100255","","","SELF","POS-2024-07","Sutter Health Pos Gold","POS","COMMERCIAL","GRP10081","Sutter Medical Foundation","1982-12-24","F","94121","06075","CA","2023-10-20","","ACTIVE","FALSE","FALSE","","1.0873","0.9415","MODERATE","8","1.0606","FALSE","2","1158011705","ELIGIBILITY_834","2026-08-27 00:00:00","","TRUE","2026-09-15 10:31:41","c5fa9ee0daf0c5f6f409bf125f2699d59b081c891c4b4c36873b465729579c4d"
"6240686f-0ad4-52f6-9861-a25753fd7078","SH100256","","","SELF","HMO-2024-07","Sutter Health Hmo Gold","HMO","COMMERCIAL","GRP10101","NorCal Tech Coalition","1960-07-03","M","94603","06075","CA","2023-03-18","","ACTIVE","FALSE","FALSE","","1.8709","1.7223","HIGH","24","2.1721","TRUE","3","1347028515","ELIGIBILITY_834","2026-09-03 00:00:00","","TRUE","2026-09-15 10:31:41","e1417aed60d1b51b778b14fd342519380b6dfaa7821b4f9512d7c4d14cbcec78"
"f8f38675-ad28-5599-ae7b-b285ebae5467","SH100257","","CA3442401169","SELF","MED-2024-02","Sutter Health Medicaid Managed Gold","MEDICAID_MANAGED","MEDICAID","GRP10103","NorCal Tech Coalition","2019-02-06","M","93701","06085","CA","2024-06-13","","PENDING","FALSE","FALSE","","1.2486","1.1124","MODERATE","12","1.4428","FALSE","0","1236592599","ELIGIBILITY_834","2026-09-01 00:00:00","","TRUE","2026-09-15 10:31:41","28101304df8217312377882e5b74a5562935c8ae62b6c11912474d0b1502c7e8"
"6439e907-3691-504d-8df4-08cc4aad37e2","SH100258","Y87T-KA-6335","","DEPENDENT","MED-2024-03","Sutter Health Medicare Advantage Gold","MEDICARE_ADVANTAGE","MEDICARE","GRP10267","Safeway Health Plan","1953-11-28","M","94131","06075","CA","2025-12-22","","ACTIVE","FALSE","FALSE","LIS1","8.0751","8.2644","CATASTROPHIC","98","8.2797","TRUE","1","1332403478","ELIGIBILITY_834","2026-09-14 00:00:00","","TRUE","2026-09-15 10:31:41","adf8ac28bfff2a6d83245f807f4276ff524aef86016cff68e74970099892b70b"
"86dadb43-ec5d-55cf-9b35-302c60cafaf7","SH100259","P5J1-DA-7427","","SPOUSE","MED-2024-01","Sutter Health Medicare Advantage Gold","MEDICARE_ADVANTAGE","MEDICARE","GRP10208","Bay Area Health Alliance","2024-12-18","M","94578","06001","CA","2026-05-23","","ACTIVE","FALSE","FALSE","","0.9882","0.9868","MODERATE","7","1.0269","FALSE","4","1242498426","ELIGIBILITY_834","2026-09-11 00:00:00","","TRUE","2026-09-15 10:31:41","c5cfc5d4eee2916f1b1ea38c9b74fac85dc354b55e0fb25a3d90ea0bdbd3ab81"
"04adafa9-a6d1-56ed-93de-b5a0971347fb","SH100260","H209-N4-0850","","SELF","MED-2024-01","Sutter Health Medicare Advantage Gold","MEDICARE_ADVANTAGE","MEDICARE","GRP10357","Kaiser Community Partners","1962-10-06","F","95014","06085","CA","2024-01-27","","ACTIVE","FALSE","FALSE","LIS3","0.8361","0.7942","LOW","4","0.8444","FALSE","0","1717647827","ELIGIBILITY_834","2026-08-26 00:00:00","","TRUE","2026-09-15 10:31:41","fb58e7650180c98a6f0649f2780e8106c3824c0a37fda1369c11ae2508e23548"
"1c54ac5b-d162-52fc-b33f-8b47b39d1ff4","SH100261","","","SELF","HMO-2024-02","Sutter Health Hmo Gold","HMO","COMMERCIAL","GRP10459","Central Valley Employers Group","1983-04-08","M","93727","06085","CA","2025-03-13","","ACTIVE","FALSE","FALSE","","1.7452","1.7871","MODERATE","18","1.7659","FALSE","3","1640699840","ELIGIBILITY_834","2026-09-01 00:00:00","","TRUE","2026-09-15 10:31:41","ab987499ff45983cd3cc8e30687b87e197fcecebf53ef2c81773efad29340003"
"2a3c507c-dba8-55d8-919a-97bdeda7b1c7","SH100262","","","SELF","POS-2024-03","Sutter Health Pos Gold","POS","COMMERCIAL","GRP10200","UCSF Health Partners","1963-01-02","F","94123","06075","CA","2023-11-23","","ACTIVE","FALSE","FALSE","","1.4589","1.5902","MODERATE","13","1.4338","FALSE","5","1409637808","ELIGIBILITY_834","2026-08-24 00:00:00","","TRUE","2026-09-15 10:31:41","fd46c78ad8635d4d058921ea02a0138cc4b25aa926c760e62e6c72ec0b1ec8d6"
"b2a548df-5599-5d53-9aa2-b79976937a28","SH100263","","","DEPENDENT","PPO-2024-06","Sutter Health Ppo Gold","PPO","COMMERCIAL","GRP10096","Palo Alto Medical Foundation","1962-11-14","M","95148","06085","CA","2022-11-05","","ACTIVE","FALSE","FALSE","","2.7317","2.7103","HIGH","33","2.7959","TRUE","4","1123661636","ELIGIBILITY_834","2026-09-05 00:00:00","","TRUE","2026-09-15 10:31:41","96c315b36315838fa7c82d12fafb10cdd07faf4d4d3c857186c4f5675cc2da01"
"9a379faa-695c-59fd-b730-b84bbfd238ac","SH100264","","","SELF","PPO-2024-03","Sutter Health Ppo Gold","PPO","COMMERCIAL","GRP10147","Sutter Medical Foundation","1965-12-24","M","94131","06075","CA","2023-09-30","","ACTIVE","FALSE","FALSE","","0.7736","0.6974","LOW","8","0.8398","FALSE","1","1259277073","ELIGIBILITY_834","2026-09-10 00:00:00","","TRUE","2026-09-15 10:31:41","98442733913c3285d9a5e45ef3d3a0b6dd8e3c00b7a7393d13f30f8ba24b2fa4"
"6f85d0e4-711b-56a7-b1fe-73dbfd5e3cc9","SH100265","","","SELF","HMO-2024-06","Sutter Health Hmo Gold","HMO","COMMERCIAL","GRP10287","Sutter Medical Foundation","1973-10-22","F","94132","06075","CA","2024-05-21","","ACTIVE","FALSE","FALSE","","0.8963","0.9163","LOW","12","0.9272","FALSE","1","1814632395","ELIGIBILITY_834","2026-09-10 00:00:00","","TRUE","2026-09-15 10:31:41","b1e7469b4fddf89b37a88ac9fdf3546d9f7b933647ebb4152b930dc5050af47a"
"8daf3252-980f-591c-ade1-e304ae538c4f","SH100266","","CA3864261005","SPOUSE","MED-2024-08","Sutter Health Medicaid Managed Gold","MEDICAID_MANAGED","MEDICAID","GRP10151","Safeway Health Plan","1962-01-19","F","94577","06001","CA","2024-08-08","","ACTIVE","FALSE","FALSE","","2.9873","3.4086","VERY_HIGH","38","2.9921","FALSE","5","1411199562","ELIGIBILITY_834","2026-09-12 00:00:00","","TRUE","2026-09-15 10:31:41","cc3276d52ff5f21c0b1350925a832d262ba30161548d417bd10b4da1a9530d59"
"29a0652a-6f7c-5b39-aaba-6037a5dcf080","SH100267","A2X8-T2-1863","","SPOUSE","MED-2024-09","Sutter Health Medicare Advantage Gold","MEDICARE_ADVANTAGE","MEDICARE","GRP10400","Central Valley Employers Group","2007-09-08","M","94123","06075","CA","2023-03-11","","ACTIVE","FALSE","FALSE","LIS1","0.9832","0.852","MODERATE","16","1.1528","FALSE","2","1310148111","ELIGIBILITY_834","2026-09-04 00:00:00","","TRUE","2026-09-15 10:31:41","ea0ec95af34c1656e1dffffdb63801107d3eb6368a76d05d244a1fa7b2363247"
"0ddf0de4-236a-50d4-8ddf-88cc24825201","SH100268","","","SPOUSE","PPO-2024-07","Sutter Health Ppo Gold","PPO","COMMERCIAL","GRP10212","Safeway Health Plan","1980-03-20","M","93722","06085","CA","2023-12-21","","ACTIVE","FALSE","FALSE","","0.5673","0.5777","LOW","4","0.6346","FALSE","0","1409918418","ELIGIBILITY_834","2026-09-02 00:00:00","","TRUE","2026-09-15 10:31:41","52619338d54f029baf3b99c99884ece113235a4f2847268a7f541d0b27726a60"
"e316d472-e66e-51c6-bc3c-5602474db497","SH100269","","","SELF","HMO-2024-07","Sutter Health Hmo Gold","HMO","COMMERCIAL","GRP10284","Safeway Health Plan","1973-01-03","F","93701","06085","CA","2024-12-05","","ACTIVE","FALSE","FALSE","","7.4025","6.4885","CATASTROPHIC","88","7.3051","FALSE","2","1862621919","ELIGIBILITY_834","2026-08-31 00:00:00","","TRUE","2026-09-15 10:31:41","f988230c4bc3c38d1e2ce7632513fe693061ac8aabc04e3b8c3e1675c9a1611d"
"26695a55-975c-537c-a8b7-43430ee8ef88","SH100270","G831-JA-1471","","SELF","MED-2024-08","Sutter Health Medicare Advantage Gold","MEDICARE_ADVANTAGE","MEDICARE","GRP10457","Central Valley Employers Group","1967-02-05","M","94501","06001","CA","2025-10-06","","ACTIVE","FALSE","FALSE","","1.1702","1.2195","MODERATE","18","1.358","FALSE","2","1547918677","ELIGIBILITY_834","2026-08-26 00:00:00","","TRUE","2026-09-15 10:31:41","d55bf479233373651e51b6094b36dee861e20701689d383c5529d8cea59b3c88"
"36129fb0-41bc-542d-8424-b4ba3e796ad7","SH100271","","","SELF","HMO-2024-02","Sutter Health Hmo Gold","HMO","COMMERCIAL","GRP10325","NorCal Tech Coalition","1968-05-20","M","94103","06075","CA","2024-12-06","","ACTIVE","FALSE","FALSE","","1.6905","1.5056","MODERATE","16","1.7821","FALSE","1","1152307230","ELIGIBILITY_834","2026-08-22 00:00:00","","TRUE","2026-09-15 10:31:41","eab7299813142ed00ecd13ba7b7c2414c4fc54cbf8f9c0e1acec64d3f071af6c"
"b2d39901-e11a-552f-839b-3aa374b09d51","SH100272","","","SELF","HDH-2024-08","Sutter Health Hdhp Gold","HDHP","COMMERCIAL","GRP10073","Sutter Medical Foundation","1964-04-22","F","94578","06001","CA","2023-03-18","","ACTIVE","FALSE","FALSE","","1.5169","1.6026","MODERATE","13","1.5527","FALSE","2","1247048346","ELIGIBILITY_834","2026-08-17 00:00:00","","TRUE","2026-09-15 10:31:41","2bc503599fcea30a6bceb3701a7bac9468bda34ba6d83cd0cf51d457a95b0393"
"b6d44965-61dc-5ea3-b4b9-090e5943c693","SH100273","","","DEPENDENT","HDH-2024-08","Sutter Health Hdhp Gold","HDHP","COMMERCIAL","GRP10469","Palo Alto Medical Foundation","1988-06-20","F","93720","06085","CA","2025-10-27","","ACTIVE","FALSE","FALSE","","1.7572","1.9396","MODERATE","23","1.765","FALSE","3","1225161415","ELIGIBILITY_834","2026-08-24 00:00:00","","TRUE","2026-09-15 10:31:41","603d4f72fb5501e6197c8814eb3ab373725f34c1f66b7a343ff24bec0ae997f7"
"b9c31731-88d3-538f-a5a9-f89bd5a63394","SH100274","","","SELF","PPO-2024-01","Sutter Health Ppo Gold","PPO","COMMERCIAL","GRP10107","UCSF Health Partners","1969-04-07","M","93720","06085","CA","2025-03-10","","ACTIVE","FALSE","FALSE","","1.9186","1.7049","HIGH","19","2.1726","FALSE","1","1184401435","ELIGIBILITY_834","2026-08-22 00:00:00","","TRUE","2026-09-15 10:31:41","6726815eb60e4717f5502eb939977403640ef668eac855db4f3f7910c014b3cc"
"4561dca1-f657-521e-9183-f0c57a88e4c1","SH100275","","","SELF","POS-2024-02","Sutter Health Pos Gold","POS","COMMERCIAL","GRP10471","Bay Area Health Alliance","1960-01-13","F","93727","06085","CA","2025-12-02","","ACTIVE","FALSE","FALSE","","2.8519","2.6822","VERY_HIGH","28","2.6912","TRUE","4","1730933965","ELIGIBILITY_834","2026-08-23 00:00:00","","TRUE","2026-09-15 10:31:41","d8c802a4dbf1454cd8b60505506a013cb2fa5eb4a6c3c2cfdacff1a9a43d80b8"
"d799e74c-cd7f-5cef-b81e-c23e5dad3811","SH100276","","","SELF","HDH-2024-04","Sutter Health Hdhp Gold","HDHP","COMMERCIAL","GRP10461","Kaiser Community Partners","1944-11-26","M","93720","06085","CA","2025-05-21","2026-11-27","COBRA","TRUE","FALSE","","0.6469","0.5526","LOW","5","0.7608","FALSE","5","1104648146","ELIGIBILITY_834","2026-08-19 00:00:00","","TRUE","2026-09-15 10:31:41","96bf5002c76af8f7831b742518f4e7487663662a84800cdb4ff69eb30a79dc85"
"20d7a6e1-f2b0-564b-96f4-47d1ea59827a","SH100277","","","SELF","PPO-2024-05","Sutter Health Ppo Gold","PPO","COMMERCIAL","GRP10056","Kaiser Community Partners","1967-08-07","M","93727","06085","CA","2024-09-12","","ACTIVE","FALSE","FALSE","","1.0928","1.0035","MODERATE","8","1.1662","FALSE","2","1245934792","ELIGIBILITY_834","2026-09-14 00:00:00","","TRUE","2026-09-15 10:31:41","dac25e331bbdb01f757b0636d97901330659007dfbf186ffc8c4d1e98923cec9"
"0d730868-98c7-5f41-9667-7d5928995762","SH100278","","","SPOUSE","HDH-2024-07","Sutter Health Hdhp Gold","HDHP","COMMERCIAL","GRP10480","NorCal Tech Coalition","1983-11-23","F","94123","06075","CA","2026-01-26","2027-06-27","TERMED","FALSE","FALSE","","2.0259","1.9695","HIGH","24","2.0895","FALSE","0","1292518998","ELIGIBILITY_834","2026-08-25 00:00:00","","TRUE","2026-09-15 10:31:41","9b0d6d3d100bb13091a13a0b636c1448b4dcbbd6aec0c93e5107aa1512adbd61"
"0cb76ea8-d5e3-59b5-a5b1-773163c6fc94","SH100279","V553-5Y-9465","","SPOUSE","MED-2024-07","Sutter Health Medicare Advantage Gold","MEDICARE_ADVANTAGE","MEDICARE","GRP10429","California State Employees","1970-08-08","F","94609","06075","CA","2024-03-12","","ACTIVE","FALSE","FALSE","","1.2273","1.1165","MODERATE","12","1.2929","FALSE","2","1878678109","ELIGIBILITY_834","2026-09-11 00:00:00","","TRUE","2026-09-15 10:31:41","285f9f178533775ec273efd54bfc66fda954c387ac6f38d79083e1036b391f53"
"35b32433-4b82-5e03-9366-76fa22a65963","SH100280","","","SELF","HMO-2024-09","Sutter Health Hmo Gold","HMO","COMMERCIAL","GRP10167","UCSF Health Partners","1971-11-12","F","94122","06075","CA","2024-04-25","","ACTIVE","FALSE","FALSE","","2.6303","2.6288","HIGH","25","2.973","TRUE","2","1425078141","ELIGIBILITY_834","2026-08-21 00:00:00","","TRUE","2026-09-15 10:31:41","f2f0996fb20834e97a4b163625a77b87e540a6c8bef932456e645f566790e4b4"
"5eb96027-f279-5625-a4aa-f91e2dee0dd2","SH100281","T1CG-X2-4276","","SELF","MED-2024-02","Sutter Health Medicare Advantage Gold","MEDICARE_ADVANTAGE","MEDICARE","GRP10436","California State Employees","1966-05-20","F","94118","06075","CA","2024-04-23","","ACTIVE","FALSE","FALSE","","1.8177","1.9616","HIGH","22","1.9959","FALSE","0","1575191040","ELIGIBILITY_834","2026-08-25 00:00:00","","TRUE","2026-09-15 10:31:41","0c89ca01d4f08d322db725b6df7d3771c7f01ee82780da2708928f0e3d7db5f2"
"4ae571b2-b1df-5bb5-ab73-b5a4186e9e85","SH100282","","","DEPENDENT","HDH-2024-01","Sutter Health Hdhp Gold","HDHP","COMMERCIAL","GRP10023","UCSF Health Partners","1968-03-13","M","95054","06085","CA","2026-02-12","","ACTIVE","FALSE","FALSE","","1.5088","1.6294","MODERATE","16","1.7043","FALSE","1","1998651200","ELIGIBILITY_834","2026-08-26 00:00:00","","TRUE","2026-09-15 10:31:41","5ed60e5d5095c8a77cfa531bbc3e8d4814931ab4f3d5613ab784ec23e9cf477f"
"50f1c511-129c-5f4b-aea1-7d677f30c608","SH100283","","","SPOUSE","HDH-2024-07","Sutter Health Hdhp Gold","HDHP","COMMERCIAL","GRP10010","Kaiser Community Partners","1950-03-08","M","95014","06085","CA","2025-10-26","","ACTIVE","FALSE","FALSE","","1.4833","1.5245","MODERATE","13","1.5877","FALSE","0","1450165292","ELIGIBILITY_834","2026-08-18 00:00:00","","TRUE","2026-09-15 10:31:41","0ac749e3b776eb008116b1ddcb23aec937c7aad122f36dba8f7e6fa36ac68558"
"9fbb4324-b341-5c07-b569-756c7189b559","SH100284","","","SELF","PPO-2024-08","Sutter Health Ppo Gold","PPO","COMMERCIAL","GRP10415","NorCal Tech Coalition","1965-04-21","M","94123","06075","CA","2024-07-29","","ACTIVE","FALSE","FALSE","","2.6083","2.2953","HIGH","35","2.8447","TRUE","2","1278914614","ELIGIBILITY_834","2026-08-21 00:00:00","","TRUE","2026-09-15 10:31:41","1e1fff7ae28500657b8c0b6a43505fa07381d35b19469b29e3ea59f3c2c92669"
"7afd2b74-2a3e-5a4d-9aa1-b20965d32210","SH100285","","","SELF","PPO-2024-02","Sutter Health Ppo Gold","PPO","COMMERCIAL","GRP10290","Kaiser Community Partners","1986-12-06","M","94603","06075","CA","2024-07-28","","ACTIVE","FALSE","FALSE","","0.9828","1.0843","MODERATE","7","1.0766","FALSE","1","1610315526","ELIGIBILITY_834","2026-09-06 00:00:00","","TRUE","2026-09-15 10:31:41","7e0e8746b7851b0b67a46b227bd56f8a44cfaec8f5758ac7f6f87e6e38e79cc1"
"26ef6702-b578-52df-84f6-79414d8481f8","SH100286","","","SPOUSE","HDH-2024-08","Sutter Health Hdhp Gold","HDHP","COMMERCIAL","GRP10255","Bay Area Health Alliance","1985-02-25","M","93701","06085","CA","2023-07-26","2025-04-06","TERMED","FALSE","FALSE","","1.5871","1.435","MODERATE","13","1.556","FALSE","5","1809535264","ELIGIBILITY_834","2026-08-26 00:00:00","","TRUE","2026-09-15 10:31:41","78be94782535dadc6115c235096ad729727764c30af8144765dfc59553d422fb"
"4012b74a-a09b-5199-b300-1b8422df8204","SH100287","","","SELF","POS-2024-03","Sutter Health Pos Gold","POS","COMMERCIAL","GRP10324","Bay Area Health Alliance","1967-01-06","M","95131","06085","CA","2024-09-03","2024-12-07","TERMED","FALSE","FALSE","","1.5718","1.697","MODERATE","19","1.5355","FALSE","1","1542852340","ELIGIBILITY_834","2026-08-27 00:00:00","","TRUE","2026-09-15 10:31:41","56a61bea4ed81715087820d1d71c911d56ba735ca93cf9e45fa07bc183d5364e"
"aac4fede-17ba-5604-8512-dd92fa9f2133","SH100288","","","SPOUSE","PPO-2024-03","Sutter Health Ppo Gold","PPO","COMMERCIAL","GRP10014","Central Valley Employers Group","1996-05-20","F","94123","06075","CA","2025-07-26","","ACTIVE","FALSE","FALSE","","1.7922","1.7503","MODERATE","16","1.9594","FALSE","3","1947901530","ELIGIBILITY_834","2026-09-14 00:00:00","","TRUE","2026-09-15 10:31:41","6a1762ee2ff2dc55f35a62074c3e55a7bc57abfd60a5bb098f2d56fe1481b40c"
"fe760f02-c0b7-56c4-a698-b8a1de767e74","SH100289","","CA6376474657","DEPENDENT","MED-2024-04","Sutter Health Medicaid Managed Gold","MEDICAID_MANAGED","MEDICAID","GRP10292","Kaiser Community Partners","1991-04-25","F","95128","06085","CA","2025-09-03","","ACTIVE","FALSE","FALSE","","1.2271","1.2851","MODERATE","10","1.3252","FALSE","2","1229539022","ELIGIBILITY_834","2026-08-22 00:00:00","","TRUE","2026-09-15 10:31:41","ea864bce2b4a8e9f1731dbc9804ee55bba3d3e5b30fae7b919cc2fb337bec7a5"
"7daae7d0-553a-50d1-87ab-1f98f9d67801","SH100290","","","SELF","PPO-2024-07","Sutter Health Ppo Gold","PPO","COMMERCIAL","GRP10273","NorCal Tech Coalition","1978-05-30","F","94132","06075","CA","2023-02-26","","ACTIVE","FALSE","FALSE","","0.4285","0.3995","LOW","6","0.4467","FALSE","4","1851208813","ELIGIBILITY_834","2026-09-08 00:00:00","","TRUE","2026-09-15 10:31:41","2dcd78af574466fa226d6dbb73f384538d01bcd01013574e29b7d42556e9b2da"
"7420e7c3-5dfb-51eb-b6ef-6541210766f9","SH100291","","CA4723534498","DEPENDENT","MED-2024-07","Sutter Health Medicaid Managed Gold","MEDICAID_MANAGED","MEDICAID","GRP10196","Central Valley Employers Group","1986-04-21","M","93720","06085","CA","2025-02-12","","ACTIVE","FALSE","FALSE","","1.6573","1.738","MODERATE","14","1.4955","FALSE","5","1786066323","ELIGIBILITY_834","2026-08-16 00:00:00","","TRUE","2026-09-15 10:31:41","5c95b429b086b9abfa700ae50af6007ec014e3a37a21be21e1fc604f38881d3a"
"360e2818-252f-53c0-b1e2-e2ddf483e83d","SH100292","","","DEPENDENT","HMO-2024-06","Sutter Health Hmo Gold","HMO","COMMERCIAL","GRP10041","Safeway Health Plan","1987-06-10","F","95131","06085","CA","2026-04-09","","ACTIVE","FALSE","FALSE","","1.1855","1.2966","MODERATE","18","1.3221","FALSE","3","1605830413","ELIGIBILITY_834","2026-08-18 00:00:00","","TRUE","2026-09-15 10:31:41","17e503f494bb4d68ef99e9fbb7829025a2b7c4be2ce1147ee3f9ae8ba38e023a"
"37c56bc4-b1f9-55a1-aa17-17f7976f453e","SH100293","Q41M-NY-1123","","DEPENDENT","MED-2024-03","Sutter Health Medicare Advantage Gold","MEDICARE_ADVANTAGE","MEDICARE","GRP10227","UCSF Health Partners","2023-02-13","F","93701","06085","CA","2022-11-12","","ACTIVE","FALSE","FALSE","","1.3079","1.1224","MODERATE","10","1.4881","FALSE","2","1103302620","ELIGIBILITY_834","2026-09-05 00:00:00","","TRUE","2026-09-15 10:31:41","ab92b05f0e89c4c9b6d113797692cf030f7d11e82017fe449914d8b7a95f9707"
"31d4daf0-ffd2-5dcc-9ff2-40815eebb8b6","SH100294","","","SPOUSE","PPO-2024-02","Sutter Health Ppo Gold","PPO","COMMERCIAL","GRP10485","Sutter Medical Foundation","1977-10-11","F","95128","06085","CA","2023-04-06","","ACTIVE","FALSE","FALSE","","0.3506","0.3367","LOW","5","0.418","FALSE","2","1699717002","ELIGIBILITY_834","2026-09-09 00:00:00","","TRUE","2026-09-15 10:31:41","75812ad286bba71c7e21d8720a2491b4999c236968973d0540bf3cb19cc37784"
"1b9b4c42-db87-5628-8f5b-9d3c6451d37a","SH100295","","CA6438299815","SPOUSE","MED-2024-07","Sutter Health Medicaid Managed Gold","MEDICAID_MANAGED","MEDICAID","GRP10060","Bay Area Health Alliance","1970-05-19","M","95131","06085","CA","2023-12-01","2025-05-20","TERMED","FALSE","FALSE","","1.4105","1.2049","MODERATE","19","1.3245","FALSE","1","1866183203","ELIGIBILITY_834","2026-08-19 00:00:00","","TRUE","2026-09-15 10:31:41","02852a85b9ced038dc857cb611e52d087cc63a580bcc804097a710535b1a9609"
"2c160147-c4a5-5a95-8d82-d22523783f72","SH100296","A8F8-N3-6366","","SELF","MED-2024-02","Sutter Health Medicare Advantage Gold","MEDICARE_ADVANTAGE","MEDICARE","GRP10331","Safeway Health Plan","1972-02-27","M","94131","06075","CA","2024-05-21","","ACTIVE","FALSE","FALSE","LIS1","0.8857","0.8154","LOW","12","0.811","FALSE","3","1192061206","ELIGIBILITY_834","2026-08-17 00:00:00","","TRUE","2026-09-15 10:31:41","d4f37230177fbe2cd8b1ca4138137cd7c44da0041e33c81199168fa6b0586d3c"
"14c78a95-b5b0-57d8-8f50-1ccdb73c6f0f","SH100297","Y3KG-WV-5721","","SELF","MED-2024-03","Sutter Health Medicare Advantage Gold","MEDICARE_ADVANTAGE","MEDICARE","GRP10456","Kaiser Community Partners","1941-12-04","F","93711","06085","CA","2024-05-19","","ACTIVE","FALSE","FALSE","LIS3","0.6027","0.5812","LOW","8","0.5636","FALSE","1","1144157616","ELIGIBILITY_834","2026-09-14 00:00:00","","TRUE","2026-09-15 10:31:41","e29069c0b9f1a217fca28e7ee23e10d0be24360570ea14bdbf2c65b4b9a91700"
"9a5b085e-a8dc-5227-9b97-aa46d195864e","SH100298","T1HF-CJ-2074","","SELF","MED-2024-08","Sutter Health Medicare Advantage Gold","MEDICARE_ADVANTAGE","MEDICARE","GRP10251","UCSF Health Partners","1953-02-25","M","95131","06085","CA","2025-07-15","","ACTIVE","FALSE","FALSE","LIS1","2.5616","2.3801","HIGH","30","2.6447","TRUE","0","1696651173","ELIGIBILITY_834","2026-08-24 00:00:00","","TRUE","2026-09-15 10:31:41","0a38722f93aadc0d8ea9ac253b9b2ab6c6ea09ff1d492743743372da156f6fe9"
"6add84e8-fd4d-5a2b-9646-4dd55c13c3d0","SH100299","","","DEPENDENT","HMO-2024-04","Sutter Health Hmo Gold","HMO","COMMERCIAL","GRP10108","Sutter Medical Foundation","1958-07-19","M","94132","06075","CA","2023-04-21","2025-01-09","TERMED","FALSE","FALSE","","3.0168","2.7166","VERY_HIGH","38","3.4104","TRUE","3","1664804742","ELIGIBILITY_834","2026-08-25 00:00:00","","TRUE","2026-09-15 10:31:41","5354a29e8b70acfeea3f2d8b2c9ca704ba5bf6539a97f9c79c1a0203635e4efa"
"70fc8d35-efaf-5fd4-aa60-e3a53868bd34","SH100300","","","SELF","HDH-2024-08","Sutter Health Hdhp Gold","HDHP","COMMERCIAL","GRP10321","Central Valley Employers Group","1940-08-05","M","95148","06085","CA","2022-10-06","","ACTIVE","FALSE","FALSE","","7.7664","6.9597","CATASTROPHIC","87","7.7468","TRUE","2","1738021964","ELIGIBILITY_834","2026-08-23 00:00:00","","TRUE","2026-09-15 10:31:41","1ee35bf89fa7cb0e4bbbcdf633d6759583a6ede1cd6619eb768055d1515a43ae"
"f94c63fe-a36c-5fd5-908c-f845b34773f0","SH100301","","","SELF","POS-2024-03","Sutter Health Pos Gold","POS","COMMERCIAL","GRP10436","Bay Area Health Alliance","1978-08-30","F","93727","06085","CA","2024-03-23","","ACTIVE","FALSE","FALSE","","0.9833","0.9111","MODERATE","9","0.9205","FALSE","1","1274956229","ELIGIBILITY_834","2026-08-31 00:00:00","","TRUE","2026-09-15 10:31:41","5dd9c31e13a83d44dfa59296f05c7d2792599773c7e36a543e3e18fe553c76eb"
"096bf2e7-6183-5d8b-bc7c-06aa5723fdf3","SH100302","","","SELF","PPO-2024-07","Sutter Health Ppo Gold","PPO","COMMERCIAL","GRP10387","California State Employees","1998-10-17","M","94603","06075","CA","2023-02-04","","ACTIVE","FALSE","FALSE","","0.5673","0.5483","LOW","5","0.5264","FALSE","1","1970798567","ELIGIBILITY_834","2026-08-30 00:00:00","","TRUE","2026-09-15 10:31:41","e67d4131afafe9e068c8fea62e50101ebad513889d847be9c63ea047406ad49a"
"15216f6d-ce36-53a1-85cb-9b8e5abe5791","SH100303","","","SELF","POS-2024-02","Sutter Health Pos Gold","POS","COMMERCIAL","GRP10065","Central Valley Employers Group","1973-07-11","F","94501","06001","CA","2024-10-10","","ACTIVE","FALSE","FALSE","","1.884","1.866","HIGH","18","2.2141","TRUE","2","1366989670","ELIGIBILITY_834","2026-08-30 00:00:00","","TRUE","2026-09-15 10:31:41","e88d97425a0ea286584aee84e6decc0947c436248aa865cb1ed95dbf32e319f9"
